source_file,source_key,bulgarian_label,technical_hidden_by_default,unexpected_ascii_words,forbidden_tokens,pass
models/v107/v107_model_training_policy_refresh_control_model.json,policy_table,Правило таблица,False,,,True
models/v107/v107_model_training_policy_refresh_control_model.json,group_bg,Група,False,,,True
models/v107/v107_model_training_policy_refresh_control_model.json,cadence_bg,Периодичност,False,,,True
models/v107/v107_model_training_policy_refresh_control_model.json,scripts_bg,Скриптове,False,,,True
models/v107/v107_model_training_policy_refresh_control_model.json,decision_bg,Решение,False,,,True
models/v107/v107_model_training_policy_refresh_control_model.json,reason_bg,Причина,False,,,True
models/v108/v108_user_menu_live_status_sync_model.json,live_status,В реално време статус,False,,,True
models/v108/v108_user_menu_live_status_sync_model.json,source,Източник,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,database_path,Техническа информация,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,counts,Показател,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,draw_entries,Брой,True,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,played_tickets,Показател,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,played_ticket_lines,Показател,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,played_ticket_results,Показател,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,latest_dataset_draw,Последен данни тираж,True,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,drawing_position,Теглене позиция,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,latest_journal_draw,Последен дневник тираж,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,id,Идентификатор,False,,,True
models/v109/v109_sqlite_played_tickets_journal_model.json,entered_at_utc,Дата и час,False,,,True
models/v109_1/v109_1_journal_ui_bulgarian_polish_model.json,section_path,Раздел път,False,,,True
models/v109_2/v109_2_ticket_pack_4line_journal_model.json,ticket_count,Фиш брой,False,,,True
models/v109_2/v109_2_ticket_pack_4line_journal_model.json,lines_per_ticket,Комбинации за фиш,False,,,True
models/v109_2/v109_2_ticket_pack_4line_journal_model.json,total_suggested_lines,Общо предложени комбинации,False,,,True
models/v109_3/v109_3_ticket_pack_source_clarity_model.json,source_statement,Показател,False,,,True
models/v109_3/v109_3_ticket_pack_source_clarity_model.json,training_recommendation,Обучаващи препоръка,False,,,True
models/v109_3/v109_3_ticket_pack_source_clarity_model.json,heavy_training_status,Състояние,False,,,True
models/v109_4/v109_4_ticket_pack_source_alignment_model.json,final_plan_only,Показател,False,,,True
models/v109_4/v109_4_ticket_pack_source_alignment_model.json,total_lines,Общо комбинации,False,,,True
models/v109_4/v109_4_ticket_pack_source_alignment_model.json,explanation_bg,Показател,False,,,True
models/v109_4/v109_4_ticket_pack_source_alignment_model.json,extended_package,Показател,False,,,True
models/v110/v110_user_friendly_ui_polish_model.json,polished_files,Показател,False,,,True
models/v111/v111_prize_winner_history_model.json,official_source,Официален източник,False,,,True
models/v111/v111_prize_winner_history_model.json,imported_draws,Импортирано тиражи,False,,,True
models/v111/v111_prize_winner_history_model.json,interval_summary,Интервал обобщение,False,,,True
models/v111/v111_prize_winner_history_model.json,total_draws,Общо тиражи,False,,,True
models/v111/v111_prize_winner_history_model.json,event_count,Събитие брой,False,,,True
models/v111/v111_prize_winner_history_model.json,draws_without_event,Брой,False,,,True
models/v111/v111_prize_winner_history_model.json,avg_interval,Средно интервал,False,,,True
models/v111/v111_prize_winner_history_model.json,last_event_date,Последен събитие дата,False,,,True
models/v111/v111_prize_winner_history_model.json,last_event_draw,Последен събитие тираж,False,,,True
models/v111/v111_prize_winner_history_model.json,last_event_winners,Последен събитие печеливши,False,,,True
models/v111_10/full_historical_draws_view_status.json,failures,Показател,False,,,True
models/v111_10/full_historical_draws_view_status.json,historical_draw_rows,Исторически тираж комбинации,True,,,True
models/v111_10/full_historical_draws_view_status.json,first_year,Първо година,False,,,True
models/v111_10/full_historical_draws_view_status.json,last_year,Последен година,False,,,True
models/v111_10/full_historical_draws_view_status.json,bad_count,Брой,False,,,True
models/v111_11/data_reality_center_status.json,prize_history_rows,Печалба история комбинации,False,,,True
models/v111_11/data_reality_center_status.json,evaluated_ticket_results,Показател,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,verified_draws,ПОТВЪРДЕНО тиражи,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,verified_stats,Показател,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,draws,Тиражи,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,draw_range,Тираж диапазон,True,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,year,Година,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,coverage_grade_bg,Показател,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,six_winning_draws_count,Брой,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,last_six_draw,Показател,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,current_gap_after_last_six,Показател,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,categories,Категории,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,total_winners,Общо печеливши,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,avg_winners_per_draw,Средно печеливши за тираж,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,median_winners_per_draw,Медианен печеливши за тираж,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,max_winners,Най-висок печеливши,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,max_winners_draw,Най-висок печеливши тираж,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,max_winners_date,Най-висок печеливши дата,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,min_winners,Минимален печеливши,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,min_winners_draw,Минимален печеливши тираж,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,min_winners_date,Минимален печеливши дата,False,,,True
models/v111_8/v111_8_verified_2026_prize_history_model.json,avg_prize_eur,Средно печалба eur,False,,,True
models/v111_9/status.json,created_at_utc,Създадено на,True,,,True
models/v111_9/status.json,streamlit_app,Streamlit приложението,False,,,True
models/v111_9/status.json,wrapper_blocks,Показател,False,,,True
models/v111_9/status.json,page_lines,Страница комбинации,False,,,True
models/v111_9/status.json,navigation_lines,Показател,False,,,True
models/v111_9/status.json,changed,Променено,False,,,True
models/v111_9/status.json,virtbg_visible_in_streamlit_app,Показател,False,,,True
models/v111_9/status.json,obsolete_files,Показател,False,,,True
models/v111_9/status.json,removed_files,Показател,False,,,True
models/v111_9/status.json,removed_dirs,Показател,False,,,True
models/v111_9/status.json,csv_purge,Показател,False,,,True
models/v111_9/status.json,kept,Показател,False,,,True
models/v111_9/status.json,removed,Премахнати,False,,,True
models/v111_9/status.json,backup,Резервно копие,False,,,True
models/v111_9/status.json,sqlite_purge,Показател,False,,,True
models/v111_9/status.json,table_exists,Таблица наличен,False,,,True
models/v111_9/status.json,official_manual_2026_page_kept,Показател,False,,,True
models/v112/prize_statistics_model.json,valid_number_rows,Валиден число комбинации,False,,,True
models/v112/prize_statistics_model.json,valid_number_ratio,Валиден число коефициент,False,,,True
models/v112/prize_statistics_model.json,verified_like_rows,Брой,False,,,True
models/v112/prize_statistics_model.json,years,Показател,False,,,True
models/v112/prize_statistics_model.json,draw_number_min,Тираж число минимален,True,,,True
models/v112/prize_statistics_model.json,draw_number_max,Тираж число най-висок,True,,,True
models/v112/prize_statistics_model.json,source_counts,Показател,False,,,True
models/v112/prize_statistics_model.json,БСТ / ръчно проверено,БСТ ръчно проверено,False,,,True
models/v112/prize_statistics_model.json,six_winning_draws,Брой,False,,,True
models/v112/prize_statistics_model.json,last_six,Показател,False,,,True
models/v112/prize_statistics_model.json,maximums,Показател,False,,,True
models/v112/prize_statistics_model.json,value,Стойност,False,,,True
models/v112/prize_statistics_model.json,confidence,Доверие,False,,,True
models/v112/prize_statistics_model.json,confidence_note_bg,Доверие бележка,False,,,True
models/v113/jackpot_cycle_model.json,analysis_rows,Брой,False,,,True
models/v113/jackpot_cycle_model.json,official_or_manual_rows,Брой,False,,,True
models/v113/jackpot_cycle_model.json,first_draw,Първо тираж,False,,,True
models/v113/jackpot_cycle_model.json,six_events,Показател,False,,,True
models/v113/jackpot_cycle_model.json,six_event_count,Брой,False,,,True
models/v113/jackpot_cycle_model.json,gap_after_last_six,Показател,False,,,True
models/v113/jackpot_cycle_model.json,cycle_label_bg,Показател,False,,,True
models/v113/jackpot_cycle_model.json,restart_draw,Показател,False,,,True
models/v113/jackpot_cycle_model.json,current_cycle_draws,Брой,False,,,True
models/v113/jackpot_cycle_model.json,jackpot_growth_eur,Показател,False,,,True
models/v113/jackpot_cycle_model.json,avg_growth_per_draw_eur,Показател,True,,,True
models/v113/jackpot_cycle_model.json,max_jackpot,Най-висок джакпот,False,,,True
models/v113/jackpot_cycle_model.json,min_jackpot,Минимален джакпот,False,,,True
models/v113/jackpot_cycle_model.json,ticket_pack_recommendation_bg,Фиш пакет препоръка,False,,,True
models/v114/ticket_value_model.json,evaluated_tickets,Оценено фишове,False,,,True
models/v114/ticket_value_model.json,total_spent_eur,Брой,False,,,True
models/v114/ticket_value_model.json,total_return_eur,Брой,False,,,True
models/v114/ticket_value_model.json,net_balance_eur,Показател,False,,,True
models/v115/play_decision_policy.json,version,Версия,False,,,True
models/v115/play_decision_policy.json,rules_bg,Правила,False,,,True
models/v115/play_decision_policy.json,report_status,Отчет статус,False,,,True
models/v117/real_ticket_pack_builder_status.json,total_price_eur,Общо цена eur,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,expected_lines,Очакван комбинации,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,expected_total_price_eur,Очакван общо цена eur,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,v117_total_lines,V117 общо комбинации,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,v117_total_price_eur,V117 общо цена eur,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,v96_active_plan_combinations,V96 активен план комбинации,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,v96_active_plan_cost_eur,V96 активен план цена eur,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,v97_active_plan_combinations,V97 активен план комбинации,False,,,True
models/v117_1/add_draw_ticket_pack_price_sync_status.json,v97_active_plan_cost_eur,V97 активен план цена eur,False,,,True
models/v118/model_system_ticket_builder_status.json,core_numbers,Основни числа,False,,,True
models/v118/model_system_ticket_builder_status.json,selected_combinations,Избран комбинации,False,,,True
models/v120_post_bst_model_data_refresh_status.json,refreshed_at_utc,Дата и час,False,,,True
models/v120_post_bst_model_data_refresh_status.json,status_before,Статус преди,False,,,True
models/v120_post_bst_model_data_refresh_status.json,latest_prize_history,Последен печалба история,False,,,True
models/v120_post_bst_model_data_refresh_status.json,latest_historical_draws,Последен исторически тиражи,False,,,True
models/v120_post_bst_model_data_refresh_status.json,latest_v40_normalized,Последен v40 нормализиран,False,,,True
models/v120_post_bst_model_data_refresh_status.json,latest_v41_canonical,Последен v41 каноничен,False,,,True
models/v120_post_bst_model_data_refresh_status.json,prize_history,Печалба история,False,,,True
models/v120_post_bst_model_data_refresh_status.json,historical_draws,Исторически тиражи,False,,,True
models/v120_post_bst_model_data_refresh_status.json,v40_normalized,V40 нормализиран,False,,,True
models/v120_post_bst_model_data_refresh_status.json,v41_canonical,V41 каноничен,False,,,True
models/v120_post_bst_model_data_refresh_status.json,missing,Липсващи,False,,,True
models/v120_post_bst_model_data_refresh_status.json,policy,Правило,False,,,True
models/v120_post_bst_model_data_refresh_status.json,model_retraining,Модел преобучение,False,,,True
models/v120_post_bst_model_data_refresh_status.json,reason,Причина,False,,,True
models/v120_post_bst_model_data_refresh_status.json,status_after,Статус след,False,,,True
models/v120_post_bst_model_data_refresh_status.json,performed,Показател,False,,,True
models/v120_post_bst_model_data_refresh_status.json,message,Съобщение,False,,,True
models/v121_r_statistical_features_status.json,feature_outputs,Характеристика изходи,False,,,True
models/v121_r_statistical_features_status.json,number_features,Число характеристики,False,,,True
models/v121_r_statistical_features_status.json,pair_features,Двойка характеристики,False,,,True
models/v121_r_statistical_features_status.json,blended_scores,Комбиниран оценки,False,,,True
models/v121_r_statistical_features_status.json,ticket_pack,Фиш пакет,False,,,True
models/v122_unified_official_draw_freshness_status.json,official_source_of_truth,Показател,False,,,True
models/v122_unified_official_draw_freshness_status.json,official_latest_draw,Официален последен тираж,False,,,True
models/v122_unified_official_draw_freshness_status.json,overall_status,Състояние,False,,,True
models/v122_unified_official_draw_freshness_status.json,blocking_out_of_sync_count,Брой,False,,,True
models/v122_unified_official_draw_freshness_status.json,heavy_model_retraining_performed,Модел или метод,False,,,True
models/v122_unified_official_draw_freshness_status.json,sources,Източници,False,,,True
models/v122_unified_official_draw_freshness_status.json,key,Ключ,False,,,True
models/v122_unified_official_draw_freshness_status.json,latest,Последен,False,,,True
models/v122_unified_official_draw_freshness_status.json,draw_delta,Тираж промяна,True,,,True
models/v122_unified_official_draw_freshness_status.json,detected_artifacts,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,official_source_url,Официален източник url,False,,,True
models/v123_bst_official_draw_detection_status.json,mode,Режим,False,,,True
models/v123_bst_official_draw_detection_status.json,writes_draw_data,Показател,True,,,True
models/v123_bst_official_draw_detection_status.json,starts_downstream_refresh,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,local_latest_draw,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,validation,Проверка,False,,,True
models/v123_bst_official_draw_detection_status.json,requested,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,errors,Грешки,False,,,True
models/v123_bst_official_draw_detection_status.json,failure_stage,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,connectivity,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,index_fetch_succeeded,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,detail_fetch_succeeded,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,source_diagnostics,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,html_sha256,Html SHA-256,True,,,True
models/v123_bst_official_draw_detection_status.json,html_bytes,Html байтове,False,,,True
models/v123_bst_official_draw_detection_status.json,contains_6x49_marker,Показател,False,,,True
models/v123_bst_official_draw_detection_status.json,selected_parser_strategies,Показател,False,,,True
models/v125_unified_downstream_refresh_status.json,started_at_utc,Дата и час,False,,,True
models/v125_unified_downstream_refresh_status.json,finished_at_utc,Дата и час,False,,,True
models/v125_unified_downstream_refresh_status.json,plan_only,Показател,False,,,True
models/v125_unified_downstream_refresh_status.json,heavy_ml_retraining_performed,Показател,False,,,True
models/v125_unified_downstream_refresh_status.json,stages,Показател,False,,,True
models/v125_unified_downstream_refresh_status.json,failed_stage_count,Брой,False,,,True
models/v126_startup_automation_config.json,auto_check_enabled,Условие за проверка,False,,,True
models/v126_startup_automation_config.json,auto_apply_enabled,Показател,False,,,True
models/v126_startup_automation_config.json,auto_refresh_enabled,Показател,False,,,True
models/v126_startup_automation_config.json,cache_minutes,Показател,False,,,True
models/v126_startup_automation_config.json,network_timeout_seconds,Показател,False,,,True
models/v126_startup_automation_config.json,downstream_timeout_seconds,Показател,False,,,True
models/v126_startup_automation_status.json,trigger,Показател,False,,,True
models/v126_startup_automation_status.json,config,Показател,False,,,True
models/v126_startup_automation_status.json,detection,Откриване,False,,,True
models/v126_startup_automation_status.json,ingestion,Прилагане,False,,,True
models/v126_startup_automation_status.json,downstream_refresh,Зависим обновяване,False,,,True
models/v126_startup_automation_status.json,auto_apply_attempted,Показател,False,,,True
models/v126_startup_automation_status.json,auto_refresh_attempted,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,simulated_draw_key,Симулиран тираж ключ,True,,,True
models/v127_end_to_end_automation_validation_status.json,simulated_draw,Симулиран тираж,False,,,True
models/v127_end_to_end_automation_validation_status.json,production_data_unchanged,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,official_draw,Официален тираж,False,,,True
models/v127_end_to_end_automation_validation_status.json,local_draw,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,result,Резултат,False,,,True
models/v127_end_to_end_automation_validation_status.json,run_id,Изпълнение,False,,,True
models/v127_end_to_end_automation_validation_status.json,duplicate_blocked,Дубликат Блокирано,False,,,True
models/v127_end_to_end_automation_validation_status.json,backup_created,Резервно копие създадено,False,,,True
models/v127_end_to_end_automation_validation_status.json,staging_validated,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,promoted,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,rollback_performed,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,downstream_refresh_started,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,backup_dir,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,backup_sha256,Резервно копие SHA-256,True,,,True
models/v127_end_to_end_automation_validation_status.json,primary,Основен,False,,,True
models/v127_end_to_end_automation_validation_status.json,export,Износ,False,,,True
models/v127_end_to_end_automation_validation_status.json,staging_validation,Подготвителна среда проверка,False,,,True
models/v127_end_to_end_automation_validation_status.json,row_count,Ред брой,False,,,True
models/v127_end_to_end_automation_validation_status.json,latest_draw_key,Последен тираж ключ,True,,,True
models/v127_end_to_end_automation_validation_status.json,mirror_equal,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,staging_dir,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,promoted_sha256,Техническа информация,True,,,True
models/v127_end_to_end_automation_validation_status.json,artifact,Артефакт,False,,,True
models/v127_end_to_end_automation_validation_status.json,modules,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,r_statistics,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,r_features,R характеристики,False,,,True
models/v127_end_to_end_automation_validation_status.json,decision,Решение,False,,,True
models/v127_end_to_end_automation_validation_status.json,model_ticket_pack,Модел фиш пакет,False,,,True
models/v127_end_to_end_automation_validation_status.json,error_type,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,error,Показател,False,,,True
models/v127_end_to_end_automation_validation_status.json,before_sha256,Преди SHA-256,True,,,True
models/v127_end_to_end_automation_validation_status.json,after_sha256,След SHA-256,True,,,True
models/v128_production_guardrails_config.json,production_locked,Показател,False,,,True
models/v128_production_guardrails_config.json,operator_consent_required,Показател,False,,,True
models/v128_production_guardrails_config.json,operator_consent_granted,Показател,False,,,True
models/v128_production_guardrails_config.json,operator_consent_phrase_hash,Техническа информация,True,,,True
models/v128_production_guardrails_config.json,consent_granted_at_utc,Дата и час,False,,,True
models/v128_production_guardrails_config.json,consent_valid_hours,Показател,False,,,True
models/v128_production_guardrails_config.json,max_retry_attempts,Показател,False,,,True
models/v128_production_guardrails_config.json,retry_backoff_seconds,Показател,False,,,True
models/v128_production_guardrails_config.json,retryable_statuses,Показател,False,,,True
models/v128_production_guardrails_config.json,block_same_draw_reapply,Показател,True,,,True
models/v129_controlled_production_activation_status.json,preflight_ready,Предварителна проверка готов,False,,,True
models/v129_controlled_production_activation_status.json,target_draw_key,Целеви тираж ключ,True,,,True
models/v129_controlled_production_activation_status.json,preflight,Предварителна проверка,False,,,True
models/v129_controlled_production_activation_status.json,ready,Готов,False,,,True
models/v129_controlled_production_activation_status.json,official_source_available,Показател,False,,,True
models/v129_controlled_production_activation_status.json,official_draw_validated,Показател,True,,,True
models/v129_controlled_production_activation_status.json,new_draw_available,Показател,True,,,True
models/v129_controlled_production_activation_status.json,sequential_draw,Показател,False,,,True
models/v129_controlled_production_activation_status.json,production_unlocked,Работен режим незаключени,False,,,True
models/v129_controlled_production_activation_status.json,operator_consent_valid,Показател,False,,,True
models/v129_controlled_production_activation_status.json,retry_policy_valid,Повторен опит правило валиден,False,,,True
models/v129_controlled_production_activation_status.json,same_draw_protection_enabled,Показател,True,,,True
models/v129_controlled_production_activation_status.json,not_already_checkpointed,Показател,False,,,True
models/v129_controlled_production_activation_status.json,local_draw_key,Техническа информация,True,,,True
models/v129_controlled_production_activation_status.json,detection_status,Откриване статус,False,,,True
models/v129_controlled_production_activation_status.json,guardrail_readiness,Показател,False,,,True
models/v129_controlled_production_activation_status.json,checkpoint_layer_available,Показател,False,,,True
models/v129_controlled_production_activation_status.json,last_success_checkpoint,Показател,False,,,True
models/v129_controlled_production_activation_status.json,operator_summary,Оператор обобщение,False,,,True
models/v129_controlled_production_activation_status.json,activation_executed,Показател,False,,,True
models/v129_controlled_production_activation_status.json,token_consumed,Показател,False,,,True
models/v129_controlled_production_activation_status.json,production_data_changed,Работен режим данни променено,False,,,True
models/v130_production_activation_audit_recovery_status.json,history,История,False,,,True
models/v130_production_activation_audit_recovery_status.json,timestamp_utc,Дата и час,False,,,True
models/v130_production_activation_audit_recovery_status.json,operator,Оператор,False,,,True
models/v130_production_activation_audit_recovery_status.json,raw,Показател,False,,,True
models/v130_production_activation_audit_recovery_status.json,line_no,Номер на комбинацията,False,,,True
models/v130_production_activation_audit_recovery_status.json,checkpoint,Контролна точка,False,,,True
models/v130_production_activation_audit_recovery_status.json,checkpoint_path,Контролна точка път,False,,,True
models/v130_production_activation_audit_recovery_status.json,checkpoint_exists,Контролна точка наличен,False,,,True
models/v130_production_activation_audit_recovery_status.json,token_state,Състояние,False,,,True
models/v130_production_activation_audit_recovery_status.json,issued_at_utc,Дата и час,False,,,True
models/v130_production_activation_audit_recovery_status.json,expires_at_utc,Дата и час,False,,,True
models/v130_production_activation_audit_recovery_status.json,consumed,Показател,False,,,True
models/v130_production_activation_audit_recovery_status.json,consumed_at_utc,Дата и час,False,,,True
models/v130_production_activation_audit_recovery_status.json,current_primary_sha256,Текущ основен SHA-256,True,,,True
models/v130_production_activation_audit_recovery_status.json,current_mirror_sha256,Текущ огледално копие SHA-256,True,,,True
models/v130_production_activation_audit_recovery_status.json,current_mirror_equal,Показател,False,,,True
models/v130_production_activation_audit_recovery_status.json,backups,Показател,False,,,True
models/v130_production_activation_audit_recovery_status.json,history_count,История брой,False,,,True
models/v130_production_activation_audit_recovery_status.json,backup_count,Резервно копие брой,False,,,True
models/v131_production_operations_dashboard_status.json,health,Състояние,False,,,True
models/v131_production_operations_dashboard_status.json,live_bst_check,В реално време bst проверка,False,,,True
models/v131_production_operations_dashboard_status.json,bst,Bst,False,,,True
models/v131_production_operations_dashboard_status.json,available,Показател,False,,,True
models/v131_production_operations_dashboard_status.json,official_draw_key,Официален тираж ключ,True,,,True
models/v131_production_operations_dashboard_status.json,guardrails,Защити,False,,,True
models/v131_production_operations_dashboard_status.json,token_exists,Код наличен,False,,,True
models/v131_production_operations_dashboard_status.json,token_active,Код активен,False,,,True
models/v131_production_operations_dashboard_status.json,token_target_draw_key,Код целеви тираж ключ,True,,,True
models/v131_production_operations_dashboard_status.json,checkpoint_draw_key,Контролна точка тираж ключ,True,,,True
models/v131_production_operations_dashboard_status.json,freshness,Актуалност,False,,,True
models/v131_production_operations_dashboard_status.json,synced_count,Брой,False,,,True
models/v131_production_operations_dashboard_status.json,out_of_sync_count,Брой,False,,,True
models/v131_production_operations_dashboard_status.json,unavailable_count,Брой,False,,,True
models/v131_production_operations_dashboard_status.json,activation,Активиране,False,,,True
models/v131_production_operations_dashboard_status.json,latest_event,Последен събитие,False,,,True
models/v131_production_operations_dashboard_status.json,recovery,Възстановяване,False,,,True
models/v131_production_operations_dashboard_status.json,primary_mirror_equal,Показател,False,,,True
models/v131_production_operations_dashboard_status.json,bst_connectivity,Показател,False,,,True
models/v131_production_operations_dashboard_status.json,local_draw_known,Показател,True,,,True
models/v131_production_operations_dashboard_status.json,downstream_fresh,Показател,False,,,True
models/v131_production_operations_dashboard_status.json,recovery_ready,Възстановяване готов,False,,,True
models/v135_incident_evidence_retention_policy.json,retention_days_active,Показател,False,,,True
models/v135_incident_evidence_retention_policy.json,archive_cleanup_days,Показател,False,,,True
models/v135_incident_evidence_retention_policy.json,minimum_active_verified_bundles,Показател,False,,,True
models/v135_incident_evidence_retention_policy.json,archive_verified_only,Показател,False,,,True
models/v135_incident_evidence_retention_policy.json,protect_invalid_bundles,Показател,False,,,True
models/v135_incident_evidence_retention_policy.json,protect_unverified_bundles,Показател,False,,,True
models/v135_incident_evidence_retention_policy.json,registry_is_append_only,Показател,False,,,True
models/v135_incident_evidence_retention_policy.json,dry_run_default,Показател,False,,,True
models/v142_downstream_freshness_repair_status.json,before,Преди,False,,,True
models/v142_downstream_freshness_repair_status.json,stage_ids,Показател,False,,,True
models/v142_downstream_freshness_repair_status.json,results,Показател,False,,,True
models/v142_downstream_freshness_repair_status.json,after,След,False,,,True
models/v143_2_official_draw_github_sync_policy.json,purpose,Предназначение,False,,,True
models/v143_2_official_draw_github_sync_policy.json,sync_scope,Синхронизация обхват,False,,,True
models/v143_2_official_draw_github_sync_policy.json,exact_files,Показател,False,,,True
models/v143_2_official_draw_github_sync_policy.json,directories,Показател,False,,,True
models/v143_2_official_draw_github_sync_policy.json,excluded_local_paths,Показател,False,,,True
models/v143_2_official_draw_github_sync_policy.json,preflight_blocks,Показател,False,,,True
models/v143_2_official_draw_github_sync_policy.json,remote_confirmation,Показател,False,,,True
models/v143_2_official_draw_github_sync_policy.json,runtime_audit,Работна среда проверка,False,,,True
models/v143_2_official_draw_github_sync_policy.json,location,Показател,False,,,True
models/v143_2_official_draw_github_sync_policy.json,tracked_by_git,Показател,False,,,True
models/v143_2_official_draw_github_sync_policy.json,contains,Показател,False,,,True
models/v143_3_downstream_zero_blocker_status.json,repair,Поправка,False,,,True
models/v143_3_downstream_zero_blocker_status.json,zero_blocker_confirmed,Показател,False,,,True
models/v143_3_downstream_zero_blocker_status.json,remaining_blockers,Показател,False,,,True
models/v143_3_downstream_zero_blocker_status.json,heavy_model_changes,Модел или метод,False,,,True
models/v143_3_downstream_zero_blocker_status.json,personal_changes_detected,Показател,False,,,True
models/v143_3_downstream_zero_blocker_status.json,personal_files_restored,Показател,False,,,True
models/v143_3_downstream_zero_blocker_status.json,personal_changes_after_restore,Показател,False,,,True
models/v143_3_downstream_zero_blocker_status.json,heavy_model_policy,Модел или метод,False,,,True
models/v143_3_downstream_zero_blocker_status.json,personal_journal_protection,Показател,False,,,True
models/v143_3_downstream_zero_blocker_status.json,final_authority,Показател,False,,,True
models/v143_3_statistical_layer_runner_status.json,requested_mode,Показател,False,,,True
models/v143_3_statistical_layer_runner_status.json,runner,Показател,False,,,True
models/v143_3_statistical_layer_runner_status.json,fallback_reason,Обяснение,False,,,True
models/v143_3_statistical_layer_runner_status.json,execution,Изпълнение,False,,,True
models/v143_3_statistical_layer_runner_status.json,rscript,Показател,False,,,True
models/v143_3_statistical_layer_runner_status.json,r_layer,Показател,False,,,True
models/v144_reproducible_experiment_registry_policy.json,project_context,Показател,False,,,True
models/v144_reproducible_experiment_registry_policy.json,default_configuration,Показател,False,,,True
models/v144_reproducible_experiment_registry_policy.json,holdout_draws,Независима проверка тиражи,False,,,True
models/v144_reproducible_experiment_registry_policy.json,minimum_training_draws,Брой,False,,,True
models/v144_reproducible_experiment_registry_policy.json,package_size,Пакет размер,False,,,True
models/v144_reproducible_experiment_registry_policy.json,random_trials,Случаен опити,False,,,True
models/v144_reproducible_experiment_registry_policy.json,frequency_pool_size,Честотен набор размер,False,,,True
models/v144_reproducible_experiment_registry_policy.json,seed,Начална стойност,False,,,True
models/v144_reproducible_experiment_registry_policy.json,required_registry_fields,Показател,False,,,True
models/v144_reproducible_experiment_registry_policy.json,future_data_leakage,Бъдещи данни използване на бъдещи данни,False,,,True
models/v144_reproducible_experiment_registry_policy.json,heavy_ml_retraining,Показател,False,,,True
